Sr_No,Date,Startup_Name,Industry_Vertical,City,Investors_Name,InvestmentnType,Amount_in_USD
4462,23/10/2015,Leaping Caravan,Online food ordering & Delivery service,Gurgaon,Group of Angel investors,Seed Funding,150000.0
4463,23/10/2015,Frsh,Online food ordering & Delivery service,Gurgaon,Mumbai Angels,Private Equity,1000000.0
4464,23/10/2015,Frsh,Online food ordering & Delivery service,Gurgaon,Mayank Bhangdia,Private Equity,1000000.0
4465,23/10/2015,Frsh,Online food ordering & Delivery service,Gurgaon,Kae Capital,Private Equity,1000000.0
4466,23/10/2015,Qik Stay,Hotel Aggregator & booking platform,New Delhi,ID Enablers Pvt Ltd,Seed Funding,250000.0
4467,26/10/2015,Parcelled,Online Logistics Platform,Bangalore,Delhivery,Private Equity,5000000.0
4468,26/10/2015,AlmaMapper,Online Student & Campus Social Networking platform,Ahmedabad,Oswal Techno Ventures LLP,Seed Funding,400000.0
4469,26/10/2015,Flexing It,Professionals & Project Search Marketplace,New Delhi,undisclosed private investors,Seed Funding,500000.0
4470,26/10/2015,Netmeds.com,Online Pharmacy,Chennai,OrbiMed,Private Equity,50000000.0
4471,26/10/2015,Netmeds.com,Online Pharmacy,Chennai,Pradip Dadha Group,Private Equity,50000000.0
4472,26/10/2015,Razorpay,Online Payment Gateway,Jaipur,Tiger Global Management,Private Equity,9000000.0
4473,26/10/2015,Razorpay,Online Payment Gateway,Jaipur,Matrix Partners,Private Equity,9000000.0
4474,27/10/2015,Jombay,Psychometric Test Online Software,Pune,Ventureworks India,Private Equity,0.0
4475,27/10/2015,Happitoo,Location based Nightlife recommendation Platform,Mumbai,Unnamed investor,Seed Funding,77000.0
4476,27/10/2015,Care24,Professional Health Services Platform,Mumbai,India Quotient,Seed Funding,350000.0
4477,27/10/2015,Roadrunnr,Hyperlocal Logistics Service,Bangalore,Sequoia Capital,Private Equity,10000000.0
4478,27/10/2015,Roadrunnr,Hyperlocal Logistics Service,Bangalore,Nexus Venture Partners,Private Equity,10000000.0
4479,27/10/2015,Simpli5d,Online user engagement platform,Gurgaon,Redcliffe Capital,Private Equity,0.0
4480,27/10/2015,Simpli5d,Online user engagement platform,Gurgaon,YourNest Angel Fund,Private Equity,0.0
4481,28/10/2015,ORIGA Leasing,Asset Financing platform,Mumbai,ah! Ventures,Seed Funding,1100000.0
4482,28/10/2015,ORIGA Leasing,Asset Financing platform,Mumbai,500 Startups & Other HNIs,Seed Funding,1100000.0
4483,28/10/2015,Smartivity.in,Virtual Reality activity based learning platform,New Delhi,S Chand  Co Pvt Ltd,Seed Funding,200000.0
4484,28/10/2015,UrDoorStep,Online Grocery Store,Bangalore,Jupiter Capital,Private Equity,0.0
4485,29/10/2015,Tavaga,Investment management platform,Mumbai,Tracxn Syndicate,Seed Funding,0.0
4486,29/10/2015,Moglix,Industrial Toons Marketplace,Noida,Accel Partner,Private Equity,0.0
4487,29/10/2015,Moglix,Industrial Toons Marketplace,Noida,Jungle Ventures,Private Equity,0.0
4488,29/10/2015,ZopHop,Public Commute helper App,Mumbai,Amit Singhal,Seed Funding,450000.0
4489,29/10/2015,ZopHop,Public Commute helper App,Mumbai,PK Gulati & others,Seed Funding,450000.0
4490,30/10/2015,Niki.ai,Artificial Intelligence Ecommerce Chatbot,Bangalore,Unilazer Ventures,Seed Funding,0.0
4491,30/10/2015,Instavans,Truck Aggregator & Logistics service,Bangalore,Suresh Vaswani,Seed Funding,0.0
4492,30/10/2015,LiftO,Ridesharing Mobile app,Mumbai,Rajesh Bhatia,Seed Funding,130000.0
4493,30/10/2015,LiftO,Ridesharing Mobile app,Mumbai,Dheeraj Mehta & Others,Seed Funding,130000.0
4494,30/10/2015,TinyOwl,Food Discovery & Delivery Mobile app,Mumbai,Sequoia Capital,Private Equity,7500000.0
4495,30/10/2015,TinyOwl,Food Discovery & Delivery Mobile app,Mumbai,Matrix Partners,Private Equity,7500000.0
4496,30/10/2015,Toppr.com,Competitive exam learning platform,Mumbai,InnoVen Capital,Private Equity,2000000.0
4497,30/10/2015,Kleeto,Document Digitization platform,Gurgaon,GREX,Seed Funding,230000.0
4498,30/10/2015,BeaconsTalk,proximity marketing & Mobile Advertising platform,Mumbai,Puneet Bhatia & others,Seed Funding,80000.0
4499,31/10/2015,Jugnoo,Autorickshaw Aggregator & Booking platform,Chandigarh,Paytm,Private Equity,10000000.0
4500,01/09/2015,TOFlo,FinTech Startup Incubation platform,Mumbai,Tania Johny Palathinkal,Seed Funding,100000.0
4501,01/09/2015,FXMartIndia,Payment Services platform,Chandigarh,Flipkart,Private Equity,0.0
4502,01/09/2015,Stylecracker,Personalized Styling platform,Mumbai,Group of HNI investors,Private Equity,1000000.0
4503,01/09/2015,Luxuryhues,Luxury goods Shopping Platform,Gurgaon,Reliance Capital,Private Equity,900000.0
4504,02/09/2015,HolaChef,Food Delivery Platform,Mumbai,Ratan Tata,Private Equity,0.0
4505,02/09/2015,Zivame,Online Lingerie Marketplace,Bangalore,Zodius Technology Fund,Private Equity,40000000.0
4506,02/09/2015,Zivame,Online Lingerie Marketplace,Bangalore,Khazanah Nasional Berhad,Private Equity,40000000.0
4507,02/09/2015,Capillary Tech,Cloud software solutions,New Delhi,Warburg Pincus,Private Equity,45000000.0
4508,02/09/2015,Capillary Tech,Cloud software solutions,New Delhi,Sequoia Capital,Private Equity,45000000.0
4509,02/09/2015,Capillary Tech,Cloud software solutions,New Delhi,Norwest Venture Partners,Private Equity,45000000.0
4510,03/09/2015,Jobspire,Job Search Platform,Bangalore,Purvi Capital,Seed Funding,260000.0
4511,03/09/2015,MeraDoctor,Doctor consultancy Mobile App,Mumbai,India Quotient & other investors,Seed Funding,0.0
4512,03/09/2015,Vistaar Finance,Small Business Financing (NBFC),Bangalore,WestBridge Capital,Private Equity,40000000.0
4513,03/09/2015,Vistaar Finance,Small Business Financing (NBFC),Bangalore,Omidyar Network,Private Equity,40000000.0
4514,03/09/2015,Vistaar Finance,Small Business Financing (NBFC),Bangalore,Elevar Equity,Private Equity,40000000.0
4515,03/09/2015,Vistaar Finance,Small Business Financing (NBFC),Bangalore,Saama Capital,Private Equity,40000000.0
4516,03/09/2015,Vistaar Finance,Small Business Financing (NBFC),Bangalore,Lok Capital,Private Equity,40000000.0
4517,03/09/2015,HiJinny,Beauty & Wellness Services Marketplace,Mumbai,CMYK Health Boutique Pvt Ltd & Other individual investors,Seed Funding,0.0
4518,04/09/2015,Clapsnslaps,Online Movie Review Platform,Mumbai,R M Picture Company Pvt. Ltd.,Seed Funding,150000.0
4519,04/09/2015,Blubox,ECommerce Brands Full Service Agency,Mumbai,Ashish Jhalani,Seed Funding,100000.0
4520,04/09/2015,RoomCentral,Cloud-based Hotel Booking Platform,Bangalore,Karanpal Singh,Seed Funding,2000000.0
4521,07/09/2015,YouthKiAwaaz,Community Driven News/Views Platform,New Delhi,Raghav Bahl,Seed Funding,600000.0
4522,07/09/2015,YouthKiAwaaz,Community Driven News/Views Platform,New Delhi,Ritu Kapur,Seed Funding,600000.0
4523,07/09/2015,Prozo,Study Material Marketplace,New Delhi,Nalin Jain,Seed Funding,205000.0
4524,07/09/2015,Prozo,Study Material Marketplace,New Delhi,Shomil Pant,Seed Funding,205000.0
4525,07/09/2015,Prozo,Study Material Marketplace,New Delhi,Dinesh Kundu & others,Seed Funding,205000.0
4526,07/09/2015,Zomato,Restaurant Ratings & Reviews platform,Gurgaon,Temasek,Private Equity,60000000.0
4527,07/09/2015,Zomato,Restaurant Ratings & Reviews platform,Gurgaon,Vy Capital,Private Equity,60000000.0
4528,07/09/2015,Sahayog Dairy,Dairy Based Product Manufacturer,Bhopal,Acumen Fund,Private Equity,1800000.0
4529,08/09/2015,MockBank,Government Test Preparation platform,Bangalore,Blume Ventures,Seed Funding,400000.0
4530,08/09/2015,ReportBee,Smart Report Cards for Schools,Chennai,India Educational Investment Fund,Seed Funding,0.0
4531,08/09/2015,GuruG Learning,Teacher empowerment platform,Bangalore,India Educational Investment Fund,Seed Funding,0.0
4532,10/09/2015,OnlineTyari,Multilingual Test Preparation Platform,Gurgaon,500 Startups,Private Equity,770000.0
4533,10/09/2015,OnlineTyari,Multilingual Test Preparation Platform,Gurgaon,TV Mohandas Pai,Private Equity,770000.0
4534,10/09/2015,OnlineTyari,Multilingual Test Preparation Platform,Gurgaon,Tandem Capital,Private Equity,770000.0
4535,10/09/2015,OnlineTyari,Multilingual Test Preparation Platform,Gurgaon,Vikram Chachra,Private Equity,770000.0
4536,10/09/2015,OnlineTyari,Multilingual Test Preparation Platform,Gurgaon,Aloke Bajpai,Private Equity,770000.0
4537,10/09/2015,IndustryBuying,Industrial Tools Marketplace,New Delhi,Kalaari Capital,Private Equity,9200000.0
4538,10/09/2015,IndustryBuying,Industrial Tools Marketplace,New Delhi,SAIF Partners,Private Equity,9200000.0
4539,10/09/2015,IndustryBuying,Industrial Tools Marketplace,New Delhi,Beenextan investment fund,Private Equity,9200000.0
4540,10/09/2015,The/Nudge Foundation,Non Profit Organization to alleviate poverty,Bangalore,Nanadan Nilekani,Seed Funding,315000.0
4541,10/09/2015,The/Nudge Foundation,Non Profit Organization to alleviate poverty,Bangalore,InMobi,Seed Funding,315000.0
4542,10/09/2015,The/Nudge Foundation,Non Profit Organization to alleviate poverty,Bangalore,Paytm,Seed Funding,315000.0
4543,11/09/2015,FitMeIn,Gym & Fitness Studios Subscription platform,New Delhi,Green House Ventures,Seed Funding,100000.0
4544,11/09/2015,Envoged,pre-used luxury item Marketplace,Mumbai,Ankush Nijhawan,Seed Funding,0.0
4545,11/09/2015,Envoged,pre-used luxury item Marketplace,Mumbai,Manish Dhingra,Seed Funding,0.0
4546,11/09/2015,Envoged,pre-used luxury item Marketplace,Mumbai,Gaurav Bhatnagar,Seed Funding,0.0
4547,11/09/2015,Renomania,Home Design & platform,New Delhi,Subodh Gupta,Seed Funding,0.0
4548,12/09/2015,CredR,Used Vehicles Marketplace,Mumbai,Eight Road Ventures,Private Equity,15000000.0
4549,12/09/2015,YatraGenie,Online Bus & Cab ticketing platform,Hyderabad,Ash Bhardwaj,Private Equity,0.0
4550,14/09/2015,CanvasFlip,Mobile App testing platform,Hyderabad,Bessemer Venture Partners,Seed Funding,1200000.0
4551,14/09/2015,Shadowfax,Hyperlocal Delivery Services,Gurgaon,Eight Roads Ventures,Private Equity,9000000.0
4552,14/09/2015,UE Life Sciences,Early Cancer Detection Solutions,Us,Aarin Capital,Private Equity,3000000.0
4553,14/09/2015,UE Life Sciences,Early Cancer Detection Solutions,Us,Unitus Seed Fund,Private Equity,3000000.0
4554,14/09/2015,Ola Cabs,Cab rental Mobile app,Bangalore,Falcon Edge Capital,Private Equity,225000000.0
4555,14/09/2015,Ola Cabs,Cab rental Mobile app,Bangalore,NY based Hedge Fund,Private Equity,225000000.0
4556,14/09/2015,Ola Cabs,Cab rental Mobile app,Bangalore,Tiger Global,Private Equity,225000000.0
4557,14/09/2015,Ola Cabs,Cab rental Mobile app,Bangalore,Softbank,Private Equity,225000000.0
4558,15/09/2015,Coverfox,Online Insurance Distribution Platform,Mumbai,Cataraman Ventures,Private Equity,2000000.0
4559,15/09/2015,MoEngage,Mobile Marketing Automation Platform,Bangalore,Helion Venture Partners,Private Equity,4250000.0
4560,15/09/2015,MoEngage,Mobile Marketing Automation Platform,Bangalore,Exfinity Ventures,Private Equity,4250000.0
4561,15/09/2015,Mubble,Prepaid Mobile Bill Manager App,Bangalore,Nandan Nilekani,Seed Funding,0.0
4562,15/09/2015,Tea Trails,Chain of Tea Caf\\xc3\\xa9s,Mumbai,Anil Matai,Seed Funding,1000000.0
4563,15/09/2015,Tea Trails,Chain of Tea Caf\\xc3\\xa9s,Mumbai,Vikram Tandon,Seed Funding,1000000.0
4564,15/09/2015,Tea Trails,Chain of Tea Caf\\xc3\\xa9s,Mumbai,Shyam Sundar R & others,Seed Funding,1000000.0
4565,15/09/2015,Room on Call,Branded Budget Hotel Marketplace,Noida,Payal Syal,Seed Funding,300000.0
4566,15/09/2015,FYNE,Home Fitting & Fixtures Marketplace,Bangalore,Sandeep Dama & Others,Seed Funding,0.0
4567,16/09/2015,ChaiPoint,Food Subscription platform,Bangalore,Eight Roads Ventures,Private Equity,10000000.0
4568,16/09/2015,WedmeGood.com,Wedding Planning Platform,Gurgaon,Indian Angel Network,Seed Funding,410000.0
4569,16/09/2015,XSTOK,B2B Mobile Auction Marketplace,Mumbai,Oliphans Capital,Seed Funding,450000.0
4570,17/09/2015,UniLog,ECommerce Data Analytics Platform,Bangalore,Kalaari Capital,Private Equity,0.0
4571,17/09/2015,Paintcollar,Designer Merchandize Marketplace,Mumbai,Applyifi,Seed Funding,0.0
4572,17/09/2015,YepMe,Private label Fashion eTailer,Gurgaon,Khazanah Nasional Berhad,Private Equity,75000000.0
4573,17/09/2015,YepMe,Private label Fashion eTailer,Gurgaon,Helion Venture Partners,Private Equity,75000000.0
4574,17/09/2015,Bueno,Online Food ordering & delivery,Gurgaon,High Networth Individuals (No details),Seed Funding,600000.0
4575,18/09/2015,Plabro,Real Estate Broker Platform App,New Delhi,Sachin Bansal & Binny Bansal,Seed Funding,350000.0
4576,18/09/2015,Plabro,Real Estate Broker Platform App,New Delhi,Sol Primero,Seed Funding,350000.0
4577,18/09/2015,Plabro,Real Estate Broker Platform App,New Delhi,Outbox Ventures,Seed Funding,350000.0
4578,18/09/2015,Plabro,Real Estate Broker Platform App,New Delhi,Sangram Singh,Seed Funding,350000.0
4579,18/09/2015,CureJoy,Online Health & Wellness platform,Bangalore,Accel Partners,Private Equity,1150000.0
4580,18/09/2015,CureJoy,Online Health & Wellness platform,Bangalore,Subrata Mitra,Private Equity,1150000.0
4581,18/09/2015,CureJoy,Online Health & Wellness platform,Bangalore,Larry Braitman,Private Equity,1150000.0
4582,18/09/2015,CureJoy,Online Health & Wellness platform,Bangalore,Venk Krishna,Private Equity,1150000.0
4583,18/09/2015,Briston Technomach,Internet of Things platform,New Delhi,Undisclosed,Seed Funding,150000.0
4584,18/09/2015,LabStreet,Diagnostic Labs aggregator platform,Gurgaon,Multiple investors,Seed Funding,150000.0
4585,19/09/2015,DailyNinja,Hyperlocal Delivery Platform,Bangalore,Aprameya Radhakrishna,Seed Funding,0.0
4586,19/09/2015,DailyNinja,Hyperlocal Delivery Platform,Bangalore,Naman Sarawagi,Seed Funding,0.0
4587,19/09/2015,DailyNinja,Hyperlocal Delivery Platform,Bangalore,Afsal Salu,Seed Funding,0.0
4589,21/09/2015,Portea Medical,Home Medical Care Services,Bangalore,Accel Partners,Private Equity,37500000.0
4590,21/09/2015,Portea Medical,Home Medical Care Services,Bangalore,International Finance Corporation (IFC),Private Equity,37500000.0
4591,21/09/2015,Portea Medical,Home Medical Care Services,Bangalore,Qualcomm Ventures,Private Equity,37500000.0
4592,21/09/2015,Portea Medical,Home Medical Care Services,Bangalore,Ventureast,Private Equity,37500000.0
4593,21/09/2015,Neotrade Analytics,Real-Time stock data platform,Bangalore,Rainmatter,Seed Funding,235000.0
4594,21/09/2015,DishCo,Food discovery & table booking app,Mumbai,Anand Mahindra,Seed Funding,0.0
4595,21/09/2015,DishCo,Food discovery & table booking app,Mumbai,Uday Punj,Seed Funding,0.0
4596,21/09/2015,DishCo,Food discovery & table booking app,Mumbai,Ashish Hemrajani,Seed Funding,0.0
4597,21/09/2015,DishCo,Food discovery & table booking app,Mumbai,Sanjeev Mehra,Seed Funding,0.0
4598,21/09/2015,LafaLafa,coupons and cashback aggregator app,Mumbai,500 Startups,Seed Funding,125000.0
4599,21/09/2015,ConnectAbank,Financial Products lead generation platform,Mumbai,Prakhar Bumb,Seed Funding,0.0
4600,22/09/2015,VillFarm,Sustainable Agri-inputs Firm,Bangalore,Unitus Seed Fund,Seed Funding,0.0
4601,22/09/2015,VillFarm,Sustainable Agri-inputs Firm,Bangalore,Rianta Capital,Seed Funding,0.0
4602,22/09/2015,VillFarm,Sustainable Agri-inputs Firm,Bangalore,R Ramaraj,Seed Funding,0.0
4603,22/09/2015,VillFarm,Sustainable Agri-inputs Firm,Bangalore,Sunil Edwards,Seed Funding,0.0
4604,22/09/2015,Bestdealfinance,Financial Services Portal,Mumbai,Kalaari Capital,Private Equity,3000000.0
4605,22/09/2015,Bestdealfinance,Financial Services Portal,Mumbai,YourNest Angel Fund,Private Equity,3000000.0
4606,22/09/2015,GameXS.in,Pre-owned games Marketplace,New Delhi,Lead Angels,Seed Funding,0.0
4607,22/09/2015,The Man Company,Content-based Subscription eCommerce platform,New Delhi,Karan Bajwa,Seed Funding,0.0
4608,22/09/2015,The Man Company,Content-based Subscription eCommerce platform,New Delhi,Amanpreet Bajaj,Seed Funding,0.0
4609,22/09/2015,The Man Company,Content-based Subscription eCommerce platform,New Delhi,Manish Vij,Seed Funding,0.0
4610,22/09/2015,Virtual Logic,"virtual reality, 3d simulation and stereoscopic products",Bangalore,Swarnim Multiventures,Private Equity,800000.0
4611,22/09/2015,Furdo,Online Interior Designing platform,Bangalore,Bhavdeep Reddy,Seed Funding,400000.0
4612,22/09/2015,LogiNext,End-to-end Logistics platform,Mumbai,Paytm,Private Equity,10000000.0
4613,22/09/2015,Korra,Private Label Apparel sales,New Delhi,Asha Jadeja Motwani & Others,Seed Funding,300000.0
4614,23/09/2015,Credihealth,Healthcare Consulting platform,Gurgaon,Rajat Malhotra,Seed Funding,0.0
4615,23/09/2015,Amigobulls,Stock Market Portal,Bangalore,Sharad Sharma,Seed Funding,0.0
4616,23/09/2015,Amigobulls,Stock Market Portal,Bangalore,Vijay Anand,Seed Funding,0.0
4617,23/09/2015,Amigobulls,Stock Market Portal,Bangalore,Mohandas Pai. Pallav Nadhani,Seed Funding,0.0
4618,23/09/2015,Amigobulls,Stock Market Portal,Bangalore,Singapore Angels Network & others,Seed Funding,0.0
4619,23/09/2015,SilverPush,Cross-device retargeting platform,Gurgaon,M&S Partners,Private Equity,1200000.0
4620,23/09/2015,Juggernaut,Digital & Physical Publishing platform,New Delhi,William Bissell,Private Equity,2250000.0
4621,23/09/2015,Juggernaut,Digital & Physical Publishing platform,New Delhi,Neeraj Aggarwal,Private Equity,2250000.0
4622,23/09/2015,Juggernaut,Digital & Physical Publishing platform,New Delhi,Nandan Nilekani,Private Equity,2250000.0
4623,23/09/2015,InnerChef,Food Delivery Platform,New Delhi,Phanindra Sama,Private Equity,1750000.0
4624,23/09/2015,InnerChef,Food Delivery Platform,New Delhi,Anupam Mittal,Private Equity,1750000.0
4625,23/09/2015,InnerChef,Food Delivery Platform,New Delhi,Vijay Shekhar Sharma,Private Equity,1750000.0
4626,23/09/2015,InnerChef,Food Delivery Platform,New Delhi,Vishal Gondal,Private Equity,1750000.0
4627,23/09/2015,InnerChef,Food Delivery Platform,New Delhi,Sateesh Andara & others,Private Equity,1750000.0
4628,24/09/2015,Quintype,Data Driven Publishing platform,Bangalore,Raghav Bahl,Private Equity,3300000.0
4629,24/09/2015,Capabiliti,Employee OnBoarding & Orientation platform,Noida,500 Startups,Seed Funding,400000.0
4630,24/09/2015,Capabiliti,Employee OnBoarding & Orientation platform,Noida,Smile Multimedia,Seed Funding,400000.0
4631,24/09/2015,Capabiliti,Employee OnBoarding & Orientation platform,Noida,Kunal Bahl,Seed Funding,400000.0
4632,24/09/2015,Capabiliti,Employee OnBoarding & Orientation platform,Noida,Rohit Bansal,Seed Funding,400000.0
4633,24/09/2015,Capabiliti,Employee OnBoarding & Orientation platform,Noida,Girish Matrubootham,Seed Funding,400000.0
4634,24/09/2015,Fourth Partner Energy,Solar Power Solutions company,Hyderabad,Infuse Ventures,Private Equity,2000000.0
4635,24/09/2015,Fourth Partner Energy,Solar Power Solutions company,Hyderabad,The Chennai Angels,Private Equity,2000000.0
4636,24/09/2015,Licious,Online Meat Ordering platform,Bangalore,Kanwaljit Singh,Seed Funding,1000000.0
